ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AKI09611.1	tegument protein UL43 	Human herpesvirus 5	105.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79964.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07766.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83615.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54246.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84120.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16793.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83782.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48031.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAS48948.1	UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79799.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS93385.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83952.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16781.2	RecName: Full=Tegument protein UL43CAA74075.1 UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55706.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55203.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53911.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08938.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19689.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22476.1	tegument protein UL43 	Human herpesvirus 5	105.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081501.1	tegument protein UL43 	Human herpesvirus 5	105.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAC40322.1	UL43 protein, partial 	Human herpesvirus 5	103.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82606.1	tegument protein UL43 	Human herpesvirus 5	103.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18295.1	tegument protein UL43 	Human herpesvirus 5	103.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22308.1	tegument protein UL43 	Human herpesvirus 5	102.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612686.1	tegument protein UL43 	Panine herpesvirus 2	78.9	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
AKI29786.1	tegument protein UL43 	Mandrillus leucophaeus cytomegalovirus	48.0	1654930	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_009137488.1	UL43 	Papio ursinus cytomegalovirus	47.7	1667587	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_004936018.1	tegument protein UL43 	Cercopithecine herpesvirus 5	38.1	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AEV80589.1	tegument protein UL43 	Cercopithecine herpesvirus 5	38.1	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
