ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
YP_081603.1	membrane protein US18 	Human herpesvirus 5	511.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18903.1	membrane protein US18 	Human herpesvirus 5	510.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12385.1	membrane protein US18 	Human herpesvirus 5	510.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14390.1	membrane protein US18 	Human herpesvirus 5	509.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB20123.1	membrane protein US18 	Human herpesvirus 5	509.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82034.1	membrane protein US18 	Human herpesvirus 5	509.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09042.1	membrane protein US18 	Human herpesvirus 5	509.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52848.1	membrane protein US18 	Human herpesvirus 5	509.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55305.1	membrane protein US18 	Human herpesvirus 5	509.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92245.1	membrane protein US18 	Human herpesvirus 5	509.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19458.1	membrane protein US18 	Human herpesvirus 5	509.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612791.1	membrane protein US18 	Panine herpesvirus 2	439.0	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
YP_009137422.1	US18 	Papio ursinus cytomegalovirus	384.0	1667587	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AAZ80718.1	rhUS18 	Macacine herpesvirus 3	381.1	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AKT72729.1	protein US18 	Cynomolgus macaque cytomegalovirus strain Mauritius	380.1	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEQ32320.1	membrane protein US18 	Cynomolgus macaque cytomegalovirus strain Ottawa	379.8	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_004936128.1	membrane protein US18 	Cercopithecine herpesvirus 5	377.4	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AEV80697.1	membrane protein US18 	Cercopithecine herpesvirus 5	375.7	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AKI29722.1	membrane protein US18 	Mandrillus leucophaeus cytomegalovirus	375.7	1654930	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
NP_612793.1	membrane protein US20 	Panine herpesvirus 2	100.5	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
AHB19460.1	membrane protein US20 	Human herpesvirus 5	91.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P09724.4	RecName: Full=Transmembrane protein HWLF3		91.6	-	NA	NA	NA	NA	NA	NA	NA
AMJ54685.1	membrane protein US20 	Human herpesvirus 5	91.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83719.1	membrane protein US20 	Human herpesvirus 5	91.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081605.1	membrane protein US20 	Human herpesvirus 5	91.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16899.1	membrane protein US20 	Human herpesvirus 5	91.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52850.1	membrane protein US20 	Human herpesvirus 5	91.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
CAA35287.1	HCMVUS20, partial 	Human herpesvirus 5	91.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14561.1	membrane protein US20 	Human herpesvirus 5	91.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53347.1	membrane protein US17 	Human herpesvirus 5	91.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI17064.1	membrane protein US20 	Human herpesvirus 5	91.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS93454.1	membrane protein US17 	Human herpesvirus 5	91.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53017.1	membrane protein US20 	Human herpesvirus 5	91.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAS49018.1	US20 	Human herpesvirus 5	91.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96746.1	membrane protein US20 	Human herpesvirus 5	91.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10891.1	membrane protein US20 	Human herpesvirus 5	91.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92082.1	membrane protein US20 	Human herpesvirus 5	91.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81993.1	membrane protein US20 	Human herpesvirus 5	90.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10221.1	membrane protein US20 	Human herpesvirus 5	90.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88133.1	membrane protein US20 	Human herpesvirus 5	90.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
Q03307.1	RecName: Full=Transmembrane protein HWLF3AAA45989.1 polyhydrophobic transmembrane protein 	Human herpesvirus 5	89.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48106.1	membrane protein US20 	Human herpesvirus 5	89.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACU83772.1	membrane protein US17 	Human herpesvirus 5	89.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14558.1	membrane protein US17 	Human herpesvirus 5	89.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACU83775.1	membrane protein US20 	Human herpesvirus 5	88.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ86244.1	membrane protein US20 	Human herpesvirus 5	88.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21744.1	membrane protein US17 	Human herpesvirus 5	88.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54635.1	membrane protein US17 	Human herpesvirus 5	88.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11719.1	membrane protein US17 	Human herpesvirus 5	88.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI19738.1	membrane protein US17 	Human herpesvirus 5	88.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55472.1	membrane protein US17 	Human herpesvirus 5	88.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB20122.1	membrane protein US17 	Human herpesvirus 5	88.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84387.1	membrane protein US17 	Human herpesvirus 5	88.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83716.1	membrane protein US17 	Human herpesvirus 5	87.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82705.1	membrane protein US17 	Human herpesvirus 5	87.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI17061.1	membrane protein US17 	Human herpesvirus 5	87.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081602.1	membrane protein US17 	Human herpesvirus 5	87.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54972.1	membrane protein US17 	Human herpesvirus 5	87.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHV84105.1	membrane protein US17 	Human herpesvirus 5	87.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96743.1	membrane protein US17 	Human herpesvirus 5	87.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55135.1	membrane protein US17 	Human herpesvirus 5	87.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52847.1	membrane protein US17 	Human herpesvirus 5	87.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI26648.1	membrane protein US17 	Human herpesvirus 5	87.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83549.1	membrane protein US17 	Human herpesvirus 5	87.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08704.1	membrane protein US17 	Human herpesvirus 5	87.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81990.1	membrane protein US17 	Human herpesvirus 5	86.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI17229.1	membrane protein US17 	Human herpesvirus 5	86.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54803.1	membrane protein US17 	Human herpesvirus 5	85.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80740.1	membrane protein US17 	Human herpesvirus 5	85.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18398.1	membrane protein US17 	Human herpesvirus 5	83.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21247.1	membrane protein US17 	Human herpesvirus 5	83.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_009137423.1	US20 	Papio ursinus cytomegalovirus	83.0	1667587	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AKT72737.1	protein US20 	Cynomolgus macaque cytomegalovirus strain Mauritius	82.7	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AAS49015.1	US17 	Human herpesvirus 5	82.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_068289.1	rh201 	Macacine herpesvirus 3	82.6	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEQ32322.1	membrane protein US20 	Cynomolgus macaque cytomegalovirus strain Ottawa	82.1	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AIC80406.1	membrane protein US17 	Human herpesvirus 5	82.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI29724.1	membrane protein US20 	Mandrillus leucophaeus cytomegalovirus	81.2	1654930	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
ADE88130.1	membrane protein US17 	Human herpesvirus 5	80.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11554.1	membrane protein US17 	Human herpesvirus 5	80.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADG34200.1	US18 protein, partial 	Human herpesvirus 5	79.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18064.1	membrane protein US17 	Human herpesvirus 5	78.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_004936130.1	membrane protein US20 	Cercopithecine herpesvirus 5	74.9	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AEV80699.1	membrane protein US20 	Cercopithecine herpesvirus 5	73.1	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_004936127.1	membrane protein US17 	Cercopithecine herpesvirus 5	64.5	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_068281.1	rh192 	Macacine herpesvirus 3	62.6	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEV80696.1	membrane protein US17 	Cercopithecine herpesvirus 5	62.3	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
NP_612790.1	membrane protein US17 	Panine herpesvirus 2	61.9	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
AAZ80710.1	rhUS13 	Macacine herpesvirus 3	61.6	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEQ32313.1	membrane protein US13 	Cynomolgus macaque cytomegalovirus strain Ottawa	59.9	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AHJ86236.1	membrane protein US12 	Human herpesvirus 5	59.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55130.1	membrane protein US12 	Human herpesvirus 5	58.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54510.1	membrane protein US12 	Human herpesvirus 5	57.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
