ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AKI14315.1	capsid scaffold protein 	Human herpesvirus 5	151.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53940.1	capsid scaffold protein 	Human herpesvirus 5	151.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48059.1	capsid scaffold protein 	Human herpesvirus 5	150.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGT36372.1	capsid scaffold protein 	Human herpesvirus 5	150.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15823.1	capsid scaffold protein 	Human herpesvirus 5	150.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88073.1	capsid scaffold protein 	Human herpesvirus 5	150.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96670.1	capsid scaffold protein 	Human herpesvirus 5	150.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19718.1	capsid scaffold protein 	Human herpesvirus 5	150.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82634.1	capsid scaffold protein 	Human herpesvirus 5	150.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11482.1	capsid scaffold protein 	Human herpesvirus 5	150.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12311.1	capsid scaffold protein 	Human herpesvirus 5	150.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
