ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AGL96745.1	membrane protein US19 	Human herpesvirus 5	396.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23415.1	membrane protein US19 	Human herpesvirus 5	396.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85741.1	membrane protein US19 	Human herpesvirus 5	396.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04473.1	membrane protein US19 	Human herpesvirus 5	395.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P69336.1	RecName: Full=Transmembrane protein HWLF4P69337.1 RecName: Full=Transmembrane protein HWLF4 	Human herpesvirus 5 strain Towne	395.8	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82707.1	membrane protein US19 	Human herpesvirus 5	395.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12053.1	membrane protein US19 	Human herpesvirus 5	395.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHV84107.1	membrane protein US19 	Human herpesvirus 5	395.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21080.1	membrane protein US19 	Human herpesvirus 5	395.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR56477.1	membrane protein US19 	Human herpesvirus 5	395.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12386.1	membrane protein US19 	Human herpesvirus 5	395.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79903.1	membrane protein US19 	Human herpesvirus 5	395.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19794.1	membrane protein US19 	Human herpesvirus 5	394.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
