ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AKI10210.1	membrane glycoprotein US8 	Human herpesvirus 5	503.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48094.1	membrane glycoprotein US8 	Human herpesvirus 5	502.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54794.1	membrane glycoprotein US8 	Human herpesvirus 5	502.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABV71499.1	US8 	Human herpesvirus 5	502.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ80221.1	membrane glycoprotein US8 	Human herpesvirus 5	501.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85224.1	membrane glycoprotein US8 	Human herpesvirus 5	501.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55295.1	membrane glycoprotein US8 	Human herpesvirus 5	501.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11546.1	membrane glycoprotein US8 	Human herpesvirus 5	501.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96734.1	membrane glycoprotein US8 	Human herpesvirus 5	501.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55463.1	membrane glycoprotein US8 	Human herpesvirus 5	501.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16054.1	membrane glycoprotein US8 	Human herpesvirus 5	501.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAS49006.1	US8 	Human herpesvirus 5	501.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11212.1	membrane glycoprotein US8 	Human herpesvirus 5	501.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55629.1	membrane glycoprotein US8 	Human herpesvirus 5	500.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81981.1	membrane glycoprotein US8 	Human herpesvirus 5	500.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS93445.1	membrane glycoprotein US8 	Human herpesvirus 5	500.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54004.1	membrane glycoprotein US8 	Human herpesvirus 5	500.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04462.1	membrane glycoprotein US8 	Human herpesvirus 5	500.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08194.1	membrane glycoprotein US8 	Human herpesvirus 5	500.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55126.1	membrane glycoprotein US8 	Human herpesvirus 5	500.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09705.1	membrane glycoprotein US8 	Human herpesvirus 5	500.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ80386.1	membrane glycoprotein US8 	Human herpesvirus 5	500.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19783.1	membrane glycoprotein US8 	Human herpesvirus 5	500.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081593.1	membrane glycoprotein US8 	Human herpesvirus 5	499.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07692.1	membrane glycoprotein US8 	Human herpesvirus 5	499.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15888.1	membrane glycoprotein US8 	Human herpesvirus 5	499.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82192.1	membrane glycoprotein US8 	Human herpesvirus 5	499.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI25121.1	membrane glycoprotein US8 	Human herpesvirus 5	499.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16887.1	membrane glycoprotein US8 	Human herpesvirus 5	499.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15219.1	membrane glycoprotein US8 	Human herpesvirus 5	499.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10879.1	membrane glycoprotein US8 	Human herpesvirus 5	499.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI19059.1	membrane glycoprotein US8 	Human herpesvirus 5	499.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11710.1	membrane glycoprotein US8 	Human herpesvirus 5	498.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12709.1	membrane glycoprotein US8 	Human herpesvirus 5	498.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12376.1	membrane glycoprotein US8 	Human herpesvirus 5	498.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16555.1	membrane glycoprotein US8 	Human herpesvirus 5	497.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83371.1	membrane glycoprotein US8 	Human herpesvirus 5	497.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83707.1	membrane glycoprotein US8 	Human herpesvirus 5	497.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82697.1	membrane glycoprotein US8 	Human herpesvirus 5	497.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11874.1	membrane glycoprotein US8 	Human herpesvirus 5	497.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52838.1	membrane glycoprotein US8 	Human herpesvirus 5	497.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84212.1	membrane glycoprotein US8 	Human herpesvirus 5	497.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52672.1	membrane glycoprotein US8 	Human herpesvirus 5	497.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92070.1	membrane glycoprotein US8 	Human herpesvirus 5	497.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82024.1	membrane glycoprotein US8 	Human herpesvirus 5	496.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21735.1	membrane glycoprotein US8 	Human herpesvirus 5	496.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80228.1	membrane glycoprotein US8 	Human herpesvirus 5	496.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P09730.2	RecName: Full=Unique short US8 glycoprotein; AltName: Full=Protein HXLF4; AltName: Full=gpUS8; Flags: PrecursorCAA35275.1 HCMVUS8 	Human herpesvirus 5	496.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ55007.1	membrane glycoprotein US8 	Human herpesvirus 5	496.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82529.1	membrane glycoprotein US8 	Human herpesvirus 5	495.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI19396.1	membrane glycoprotein US8 	Human herpesvirus 5	495.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85896.1	membrane glycoprotein US8 	Human herpesvirus 5	494.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84378.1	membrane glycoprotein US8 	Human herpesvirus 5	493.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
