ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AKI21377.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMO64792.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18864.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07663.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22042.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081565.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80537.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92042.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92207.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54311.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53310.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15358.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85026.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85869.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31307.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23375.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ55144.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22373.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20706.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAY33778.1	UL130, partial 	Human herpesvirus 5	290.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADB84701.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86665.1	UL130 	Human herpesvirus 5	290.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86654.1	UL130 	Human herpesvirus 5	290.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86652.1	UL130 	Human herpesvirus 5	290.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI24079.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86662.1	UL130 	Human herpesvirus 5	290.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAY33781.1	UL130, partial 	Human herpesvirus 5	290.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82670.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54478.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86666.1	UL130 	Human herpesvirus 5	290.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86653.1	UL130 	Human herpesvirus 5	290.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08835.1	envelope glycoprotein UL130 	Human herpesvirus 5	290.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82501.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55435.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55267.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53810.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16772.1	RecName: Full=Uncharacterized protein UL130CAA35332.1 HCMVUL130 	Human herpesvirus 5	289.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19754.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ86204.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96706.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADB44105.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20371.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12013.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABV71640.1	UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82164.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE62342.1	UL130 	Human herpesvirus 5	289.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21042.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83846.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAA85889.1	orf UL130 	Human herpesvirus 5	289.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16526.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86659.1	UL130 	Human herpesvirus 5	289.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10515.1	envelope glycoprotein UL130 	Human herpesvirus 5	289.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABA86661.1	UL130 	Human herpesvirus 5	289.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31336.1	envelope glycoprotein UL130 	Human herpesvirus 5	288.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADB84797.1	envelope glycoprotein UL130 	Human herpesvirus 5	288.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09843.1	envelope glycoprotein UL130 	Human herpesvirus 5	288.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
