ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
YP_081478.1	protein UL19 	Human herpesvirus 5	189.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07576.1	protein UL19 	Human herpesvirus 5	188.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81702.1	protein UL19 	Human herpesvirus 5	188.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52889.1	protein UL19 	Human herpesvirus 5	188.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54390.1	protein UL19 	Human herpesvirus 5	188.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09253.1	protein UL19 	Human herpesvirus 5	188.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16723.1	RecName: Full=Uncharacterized protein UL19CAA35418.1 HCMVUL19 	Human herpesvirus 5	188.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI26357.1	protein UL19 	Human herpesvirus 5	187.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83426.1	protein UL19 	Human herpesvirus 5	187.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12593.1	protein UL19 	Human herpesvirus 5	187.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABV71549.1	UL19 	Human herpesvirus 5	187.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48009.1	protein UL19 	Human herpesvirus 5	187.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS91956.1	protein UL19 	Human herpesvirus 5	187.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16104.1	protein UL19 	Human herpesvirus 5	186.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14096.1	protein UL19 	Human herpesvirus 5	183.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612663.1	protein UL19 	Panine herpesvirus 2	155.6	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
AEQ32108.1	protein UL19 	Cynomolgus macaque cytomegalovirus strain Ottawa	128.0	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_004940187.1	protein UL19 	Saimiriine herpesvirus 4	127.9	1535247	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Saimiriine betaherpesvirus 4
AKT72870.1	protein UL19 	Cynomolgus macaque cytomegalovirus strain Mauritius	127.7	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_004940039.1	protein UL19 	Aotine herpesvirus 1	127.5	50290	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Aotine betaherpesvirus 1
AAZ80534.1	rhUL19 	Macacine herpesvirus 3	126.9	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AFL03510.1	Rh35.1 	Macacine herpesvirus 3	126.4	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_004935995.1	protein UL19 	Cercopithecine herpesvirus 5	121.4	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
pdb|3WWA|A	Chain A, Crystal Structure Of The Computationally Designed Pizza7 Protein After Heat Treatment		49.0	-	NA	NA	NA	NA	NA	NA	NA
pdb|3WW9|A	Chain A, Crystal Structure Of The Computationally Designed Pizza6 Protein		44.5	-	NA	NA	NA	NA	NA	NA	NA
