ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AKI23119.1	membrane protein UL14 	Human herpesvirus 5	345.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54844.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55345.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48004.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81697.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54385.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85443.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABE66464.1	UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55176.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081473.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15099.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMO64701.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16756.2	RecName: Full=Uncharacterized protein UL14; Flags: PrecursorDAA00118.1 TPA: membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14596.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85945.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14763.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21449.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19993.1	membrane protein UL14 	Human herpesvirus 5	345.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI17268.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHV83974.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
CAA35447.1	HCMVUL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS91951.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52551.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10089.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96615.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16766.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80278.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12255.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80446.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14931.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83421.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20950.1	membrane protein UL14 	Human herpesvirus 5	345.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAS48930.1	UL14 	Human herpesvirus 5	344.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55679.1	membrane protein UL14 	Human herpesvirus 5	344.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMO64869.1	membrane protein UL14 	Human herpesvirus 5	344.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI13925.1	membrane protein UL14 	Human herpesvirus 5	344.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82579.1	membrane protein UL14 	Human herpesvirus 5	344.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS93359.1	membrane protein UL14 	Human herpesvirus 5	343.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54517.1	membrane protein UL14 	Human herpesvirus 5	343.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19662.1	membrane protein UL14 	Human herpesvirus 5	343.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81862.1	membrane protein UL14 	Human herpesvirus 5	342.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09920.1	membrane protein UL14 	Human herpesvirus 5	342.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABV71544.1	UL14 	Human herpesvirus 5	342.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22784.1	membrane protein UL14 	Human herpesvirus 5	342.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88023.1	membrane protein UL14 	Human herpesvirus 5	342.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85612.1	membrane protein UL14 	Human herpesvirus 5	342.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18604.1	membrane protein UL14 	Human herpesvirus 5	342.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI26015.1	membrane protein UL14 	Human herpesvirus 5	341.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54718.1	membrane protein UL14 	Human herpesvirus 5	341.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612658.1	membrane protein UL14 	Panine herpesvirus 2	305.5	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
AEQ32106.1	putative membrane glycoprotein UL14 	Cynomolgus macaque cytomegalovirus strain Ottawa	281.5	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_068127.1	rh33 	Macacine herpesvirus 3	281.4	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AKT72713.1	protein UL14 	Cynomolgus macaque cytomegalovirus strain Mauritius	281.3	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEV80563.1	membrane protein UL14 	Cercopithecine herpesvirus 5	281.2	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AAZ80531.1	rhUL14 	Macacine herpesvirus 3	280.8	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_004935991.1	membrane protein UL14 	Cercopithecine herpesvirus 5	280.7	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_009137499.1	UL14 	Papio ursinus cytomegalovirus	269.2	1667587	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_004940037.1	membrane protein UL14 	Aotine herpesvirus 1	174.2	50290	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Aotine betaherpesvirus 1
XP_015136599.1	PREDICTED: obscurin 	Gallus gallus	126.6	9031	Metazoa	Chordata	Aves	Galliformes	Phasianidae	Gallus	Gallus gallus
XP_014800413.1	PREDICTED: obscurin 	Calidris pugnax	120.7	198806	Metazoa	Chordata	Aves	Charadriiformes	Scolopacidae	Calidris	Calidris pugnax
XP_009896452.1	PREDICTED: LOW QUALITY PROTEIN: obscurin 	Picoides pubescens	119.3	118200	Metazoa	Chordata	Aves	Piciformes	Picidae	Picoides	Picoides pubescens
XP_010078143.1	PREDICTED: obscurin, partial 	Pterocles gutturalis	119.3	240206	Metazoa	Chordata	Aves	Ciconiiformes	Pteroclidae	Pterocles	Pterocles gutturalis
