ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AAA46010.1	HFLF0 (AA at 20347), partial 	Human herpesvirus 5	175.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71136.1	UL56 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ANQ47121.1	terminase subunit 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71154.1	UL56 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIL27841.1	DNA packaging terminase complex subunit 2 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22993.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAZ30374.1	DNA packaging protein, partial 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIL27861.1	DNA packaging terminase complex subunit 2 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71149.1	UL56 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16724.1	RecName: Full=Tripartite terminase subunit 1CAA35371.1 HCMVUL56 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71138.1	UL56 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08448.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ANQ47136.1	terminase subunit 	Human herpesvirus 5	174.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71163.1	UL56 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI24368.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19703.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71164.1	UL56 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71167.1	UL56 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI25552.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIL27866.1	DNA packaging terminase complex subunit 2 	Human herpesvirus 5	174.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ANQ47119.1	terminase subunit 	Human herpesvirus 5	173.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08784.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	173.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ANQ47097.1	terminase subunit 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04384.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71141.1	UL56 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIL27835.1	DNA packaging terminase complex subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84808.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18309.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIL27818.1	DNA packaging terminase complex subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71134.1	UL56 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081515.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18980.1	DNA packaging terminase subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIL27825.1	DNA packaging terminase complex subunit 2 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABB71148.1	UL56 	Human herpesvirus 5	173.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
