ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AFR55064.1	tegument protein pp71 	Human herpesvirus 5	326.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19552.1	tegument protein pp71 	Human herpesvirus 5	326.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11811.1	tegument protein pp71 	Human herpesvirus 5	326.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081530.1	tegument protein pp71 	Human herpesvirus 5	326.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09641.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92007.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22173.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18829.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16492.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23009.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI24383.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABV71604.1	UL82 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84823.1	tegument protein pp71 	Human herpesvirus 5	326.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI19500.1	tegument protein pp71 	Human herpesvirus 5	326.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19719.1	tegument protein pp71 	Human herpesvirus 5	326.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07964.1	tegument protein pp71 	Human herpesvirus 5	326.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81753.1	tegument protein pp71 	Human herpesvirus 5	326.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08631.1	tegument protein pp71 	Human herpesvirus 5	326.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52942.1	tegument protein pp71 	Human herpesvirus 5	325.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19384.1	tegument protein pp71 	Human herpesvirus 5	325.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACU83732.1	tegument protein pp71 	Human herpesvirus 5	325.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P06726.2	RecName: Full=Protein pp71; Short=pp71; AltName: Full=71 kDa upper matrix phosphoprotein; AltName: Full=Phosphoprotein UL82; Short=ppUL82; AltName: Full=Tegument protein UL82AAA45997.1 matrix phosphoprotein (pp71) 	Human herpesvirus 5	325.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADD39128.1	tegument protein pp71 	Human herpesvirus 5	324.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55735.1	tegument protein pp71 	Human herpesvirus 5	324.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22338.1	tegument protein pp71 	Human herpesvirus 5	324.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14148.1	tegument protein pp71 	Human herpesvirus 5	324.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACL51151.1	tegument protein pp71 	Human herpesvirus 5	322.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96671.1	tegument protein pp71 	Human herpesvirus 5	322.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52775.1	tegument protein pp71 	Human herpesvirus 5	322.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612715.1	tegument protein pp71 	Panine herpesvirus 2	266.1	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
YP_068203.1	rh110 	Macacine herpesvirus 3	237.9	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEQ32191.1	tegument phosphoprotein UL82 	Cynomolgus macaque cytomegalovirus strain Ottawa	235.6	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AKT72668.1	protein UL82 	Cynomolgus macaque cytomegalovirus strain Mauritius	234.1	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
ACM47308.1	tegument protein pp71 	Cercopithecine herpesvirus 5	225.7	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_004936048.1	tegument protein pp71 	Cercopithecine herpesvirus 5	225.7	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AAL08226.1	R82 	Macacine herpesvirus 3	208.4	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_004940245.1	tegument protein pp71 	Saimiriine herpesvirus 4	194.9	1535247	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Saimiriine betaherpesvirus 4
YP_004940099.1	tegument protein pp71 	Aotine herpesvirus 1	188.0	50290	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Aotine betaherpesvirus 1
AAL10294.1	B82 	Baboon cytomegalovirus	178.6	120505	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Baboon cytomegalovirus
