ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
ACS91948.1	membrane protein UL10 	Human herpesvirus 5	520.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83752.1	membrane protein UL10 	Human herpesvirus 5	520.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMO64866.1	membrane protein UL10 	Human herpesvirus 5	520.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20947.1	membrane protein UL10 	Human herpesvirus 5	520.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15096.1	membrane protein UL10 	Human herpesvirus 5	520.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10086.1	membrane protein UL10 	Human herpesvirus 5	520.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19825.1	membrane protein UL10 	Human herpesvirus 5	520.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84090.1	membrane protein UL10 	Human herpesvirus 5	520.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI26518.1	membrane protein UL10 	Human herpesvirus 5	519.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI25169.1	membrane protein UL10 	Human herpesvirus 5	519.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16843.2	RecName: Full=Uncharacterized protein UL10DAA00096.1 TPA: membrane protein UL10 	Human herpesvirus 5	519.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACV65817.1	membrane protein UL10 	Human herpesvirus 5	518.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21612.1	membrane protein UL10 	Human herpesvirus 5	518.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48001.1	membrane protein UL10 	Human herpesvirus 5	518.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54382.1	membrane protein UL10 	Human herpesvirus 5	518.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
CAA35443.1	HCMVUL10, partial 	Human herpesvirus 5	518.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55342.1	membrane protein UL10 	Human herpesvirus 5	518.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081470.1	membrane protein UL10 	Human herpesvirus 5	517.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI25508.1	membrane protein UL10 	Human herpesvirus 5	517.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82576.1	membrane protein UL10 	Human herpesvirus 5	517.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84595.1	membrane protein UL10 	Human herpesvirus 5	517.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96612.1	membrane protein UL10 	Human herpesvirus 5	517.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07736.1	membrane protein UL10 	Human herpesvirus 5	517.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18769.1	membrane protein UL10 	Human herpesvirus 5	517.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18936.1	membrane protein UL10 	Human herpesvirus 5	516.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21114.1	membrane protein UL10 	Human herpesvirus 5	516.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
