ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AKI10074.1	envelope glycoRL1 protein0 	Human herpesvirus 5	374.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31217.1	envelope glycoprotein RL10 	Human herpesvirus 5	373.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAL27470.1	TRL10 	Human herpesvirus 5	372.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16808.1	RecName: Full=Protein IRL10; Short=TRL10; Flags: PrecursorCAA35300.1 HCMVIRL10 = TRL10 	Human herpesvirus 5	371.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31268.1	envelope glycoprotein RL10 	Human herpesvirus 5	370.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081458.1	envelope glycoprotein RL10 	Human herpesvirus 5	370.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
CAA35458.1	HCMVTRL10 = IRL10 	Human herpesvirus 5	370.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88008.1	envelope glycoprotein RL10 	Human herpesvirus 5	369.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84583.1	envelope glycoprotein RL10 	Human herpesvirus 5	369.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31286.1	envelope glycoprotein RL10 	Human herpesvirus 5	368.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16421.1	envelope glycoRL1 protein0 	Human herpesvirus 5	368.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACV65806.1	envelope glycoprotein RL10 	Human herpesvirus 5	368.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19648.1	envelope glycoprotein RL10 	Human herpesvirus 5	368.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
