ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
YP_004940197.1	tegument protein UL25 	Saimiriine herpesvirus 4	172.4	1535247	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Saimiriine betaherpesvirus 4
AKI29793.1	tegument protein UL25 	Mandrillus leucophaeus cytomegalovirus	153.7	1654930	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AMJ53728.1	tegument protein UL25 	Human herpesvirus 5	148.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84440.1	tegument protein UL25 	Human herpesvirus 5	148.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AEV80573.1	tegument protein UL25 	Cercopithecine herpesvirus 5	147.9	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AKI23130.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20961.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22460.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22963.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10100.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22293.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07750.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19673.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54528.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80457.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81708.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12266.1	tegument protein UL25 	Human herpesvirus 5	147.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15110.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19506.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09595.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18279.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96626.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11932.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI13603.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54396.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADD39087.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHV83985.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23295.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04354.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82590.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23999.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21793.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82084.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48015.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83936.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI17779.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ80278.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15277.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMO64880.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54229.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08922.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08418.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16446.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12764.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI25690.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82925.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85454.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81873.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ80113.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07582.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54855.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11269.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16942.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10434.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081484.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84104.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83432.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88034.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55690.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79783.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84778.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80289.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09259.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ALL26180.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11766.1	tegument protein UL25 	Human herpesvirus 5	147.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
