ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AHJ83819.1	protein UL91 	Human herpesvirus 5	107.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS93422.1	protein UL91 	Human herpesvirus 5	107.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081538.1	protein UL91 	Human herpesvirus 5	107.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20847.1	protein UL91 	Human herpesvirus 5	106.6	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04407.1	protein UL91 	Human herpesvirus 5	106.6	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ80331.1	protein UL91 	Human herpesvirus 5	106.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR56411.1	protein UL91 	Human herpesvirus 5	106.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79837.1	protein UL91 	Human herpesvirus 5	106.1	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACU83740.1	protein UL91 	Human herpesvirus 5	105.8	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21680.1	protein UL91 	Human herpesvirus 5	105.3	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16797.1	RecName: Full=Protein UL91CAA35365.1 HCMVUL91 	Human herpesvirus 5	105.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADD39136.1	protein UL91 	Human herpesvirus 5	105.0	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54581.1	protein UL91 	Human herpesvirus 5	104.6	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48068.1	protein UL91 	Human herpesvirus 5	104.6	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16996.1	protein UL91 	Human herpesvirus 5	104.1	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11819.1	protein UL91 	Human herpesvirus 5	103.7	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI24728.1	protein UL91 	Human herpesvirus 5	103.7	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96679.1	protein UL91 	Human herpesvirus 5	103.4	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83989.1	protein UL91 	Human herpesvirus 5	103.1	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19727.1	protein UL91 	Human herpesvirus 5	102.8	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACT81926.1	protein UL91 	Human herpesvirus 5	102.3	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55909.1	protein UL91 	Human herpesvirus 5	102.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18333.1	protein UL91 	Human herpesvirus 5	100.8	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15832.1	protein UL91 	Human herpesvirus 5	99.2	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16333.1	protein UL91 	Human herpesvirus 5	98.0	10360	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
XP_014006054.1	PREDICTED: uncharacterized protein LOC106574600 	Salmo salar	52.2	8030	Metazoa	Chordata	Actinopteri	Salmoniformes	Salmonidae	Salmo	Salmo salar
OCA18623.1	hypothetical protein XENTR_v90030627mg 	Xenopus tropicalis	38.6	8364	Metazoa	Chordata	Amphibia	Anura	Pipidae	Xenopus	Xenopus tropicalis
