ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
AHB19750.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19916.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31304.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31362.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31505.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92203.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ81662.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88105.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54604.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR54763.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82160.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82497.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82666.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83675.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83842.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84180.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85865.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80365.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07827.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08831.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09167.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11013.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI13342.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI15019.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16522.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI19863.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20702.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20870.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21205.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21702.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22537.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23371.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23739.1	regulatory protein IE2 	Human herpesvirus 5	147.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
