ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
ACZ79949.1	tegument protein UL26 	Human herpesvirus 5	149.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081485.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI25014.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI10770.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19674.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04355.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
F5HGG3.2	RecName: Full=Tegument protein UL26AAS48936.1 UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI14775.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI26364.1	tegument protein UL26 	Human herpesvirus 5	149.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAO73455.1	UL26 	Human herpesvirus 5	147.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
CAA35425.1	HCMVUL26 	Human herpesvirus 5	146.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16762.2	RecName: Full=Tegument protein UL26		146.8	-	NA	NA	NA	NA	NA	NA	NA
AFR54689.1	tegument protein UL26 	Human herpesvirus 5	146.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612670.1	tegument protein UL26 	Panine herpesvirus 2	123.6	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
AKI29792.1	tegument protein UL26 	Mandrillus leucophaeus cytomegalovirus	102.5	1654930	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_009137496.1	UL26 	Papio ursinus cytomegalovirus	73.0	1667587	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_004936003.1	tegument protein UL26 	Cercopithecine herpesvirus 5	68.7	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AEV80574.1	tegument protein UL26 	Cercopithecine herpesvirus 5	68.7	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AEQ32116.1	tegument protein UL26 	Cynomolgus macaque cytomegalovirus strain Ottawa	61.5	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AKT72739.1	protein UL26 	Cynomolgus macaque cytomegalovirus strain Mauritius	61.0	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
YP_068138.1	rh44 	Macacine herpesvirus 3	58.4	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AAZ80543.1	rhUL26 	Macacine herpesvirus 3	58.4	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
