ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
CAA35402.1	HCMVUL43 	Human herpesvirus 5	268.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM48031.1	tegument protein UL43 	Human herpesvirus 5	267.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79964.1	tegument protein UL43 	Human herpesvirus 5	267.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22308.1	tegument protein UL43 	Human herpesvirus 5	267.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55203.1	tegument protein UL43 	Human herpesvirus 5	267.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAS48948.1	UL43 	Human herpesvirus 5	267.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI18295.1	tegument protein UL43 	Human herpesvirus 5	267.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS93385.1	tegument protein UL43 	Human herpesvirus 5	267.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081501.1	tegument protein UL43 	Human herpesvirus 5	267.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ54246.1	tegument protein UL43 	Human herpesvirus 5	266.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84120.1	tegument protein UL43 	Human herpesvirus 5	266.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI16793.1	tegument protein UL43 	Human herpesvirus 5	266.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI07766.1	tegument protein UL43 	Human herpesvirus 5	266.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19689.1	tegument protein UL43 	Human herpesvirus 5	266.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83782.1	tegument protein UL43 	Human herpesvirus 5	265.9	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16781.2	RecName: Full=Tegument protein UL43CAA74075.1 UL43 	Human herpesvirus 5	265.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79799.1	tegument protein UL43 	Human herpesvirus 5	265.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09611.1	tegument protein UL43 	Human herpesvirus 5	265.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82606.1	tegument protein UL43 	Human herpesvirus 5	265.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55706.1	tegument protein UL43 	Human herpesvirus 5	265.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08938.1	tegument protein UL43 	Human herpesvirus 5	265.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53911.1	tegument protein UL43 	Human herpesvirus 5	264.8	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83615.1	tegument protein UL43 	Human herpesvirus 5	264.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ83952.1	tegument protein UL43 	Human herpesvirus 5	264.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22476.1	tegument protein UL43 	Human herpesvirus 5	264.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
NP_612686.1	tegument protein UL43 	Panine herpesvirus 2	145.7	188763	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Panine betaherpesvirus 2
