ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
ACT81690.1	membrane protein UL6 	Human herpesvirus 5	361.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85605.1	membrane protein UL6 	Human herpesvirus 5	361.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHV83968.1	membrane protein UL6 	Human herpesvirus 5	361.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR56173.1	membrane protein UL6 	Human herpesvirus 5	361.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22442.1	membrane protein UL6 	Human herpesvirus 5	361.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85939.1	membrane protein UL6 	Human herpesvirus 5	361.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADV04336.1	membrane protein UL6 	Human herpesvirus 5	360.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55504.1	membrane protein UL6 	Human herpesvirus 5	360.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ABV71536.1	UL6 	Human herpesvirus 5	360.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ82572.1	membrane protein UL6 	Human herpesvirus 5	360.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACV66012.1	membrane protein UL6 	Human herpesvirus 5	360.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
P16720.1	RecName: Full=Uncharacterized protein UL6CAA35439.1 HCMVUL6 	Human herpesvirus 5	360.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ53711.1	membrane protein UL6 	Human herpesvirus 5	360.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AIC80271.1	membrane protein UL6 	Human herpesvirus 5	359.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AGL96608.1	membrane protein UL6 	Human herpesvirus 5	359.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ81899.1	membrane protein UL6 	Human herpesvirus 5	359.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI21442.1	membrane protein UL6 	Human herpesvirus 5	359.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS91944.1	membrane protein UL6 	Human herpesvirus 5	359.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AMJ52710.1	membrane protein UL6 	Human herpesvirus 5	359.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
YP_081466.1	membrane protein UL6 	Human herpesvirus 5	359.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI22945.1	membrane protein UL6 	Human herpesvirus 5	358.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ80260.1	membrane protein UL6 	Human herpesvirus 5	358.1	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR56340.1	membrane protein UL6 	Human herpesvirus 5	357.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19655.1	membrane protein UL6 	Human herpesvirus 5	357.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19987.1	membrane protein UL6 	Human herpesvirus 5	357.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI23981.1	membrane protein UL6 	Human herpesvirus 5	356.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACS92109.1	membrane protein UL6 	Human herpesvirus 5	356.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31243.1	membrane protein UL6 	Human herpesvirus 5	356.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ85436.1	membrane protein UL6 	Human herpesvirus 5	354.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACM47997.1	membrane protein UL6 	Human herpesvirus 5	353.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88016.1	membrane protein UL6 	Human herpesvirus 5	353.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI20943.1	membrane protein UL6 	Human herpesvirus 5	353.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACZ79765.1	membrane protein UL6 	Human herpesvirus 5	353.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHJ84086.1	membrane protein UL6 	Human herpesvirus 5	353.5	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08067.1	membrane protein UL6 	Human herpesvirus 5	352.6	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08904.1	membrane protein UL6 	Human herpesvirus 5	352.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI12249.1	membrane protein UL6 	Human herpesvirus 5	352.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AHB19320.1	membrane protein UL6 	Human herpesvirus 5	352.0	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ACV65813.1	membrane protein UL6 	Human herpesvirus 5	351.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11085.1	membrane protein UL6 	Human herpesvirus 5	351.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AFR55169.1	membrane protein UL6 	Human herpesvirus 5	351.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI08567.1	membrane protein UL6 	Human herpesvirus 5	350.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AAR31276.2	membrane protein UL6 	Human herpesvirus 5	350.4	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
