ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
YP_068137.1	rh43 	Macacine herpesvirus 3	244.1	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AKT72663.1	protein UL25 	Cynomolgus macaque cytomegalovirus strain Mauritius	243.3	1690255	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEQ32115.1	tegument phosphoprotein UL25 	Cynomolgus macaque cytomegalovirus strain Ottawa	242.9	944969	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AAZ80541.1	rhUL25 	Macacine herpesvirus 3	240.5	47929	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Macacine betaherpesvirus 3
AEV80573.1	tegument protein UL25 	Cercopithecine herpesvirus 5	237.3	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_004936002.1	tegument protein UL25 	Cercopithecine herpesvirus 5	236.5	50292	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AKI29793.1	tegument protein UL25 	Mandrillus leucophaeus cytomegalovirus	229.3	1654930	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
YP_009137497.1	UL25 	Papio ursinus cytomegalovirus	210.6	1667587	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5
AMJ54229.1	tegument protein UL25 	Human herpesvirus 5	98.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
ADE88034.1	tegument protein UL25 	Human herpesvirus 5	98.7	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI11269.1	tegument protein UL25 	Human herpesvirus 5	98.3	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
AKI09595.1	tegument protein UL25 	Human herpesvirus 5	98.2	10359	NA	NA	NA	Herpesvirales	Herpesviridae	Cytomegalovirus	Human betaherpesvirus 5
