ID	NAME	ORGANISM	SCORE	TAXID	KINGDOM	PHYLUM	CLASS	ORDER	FAMILY	GENUS	SPECIES
ADE88147.1	tegument protein TRS1 	Human herpesvirus 5	397.0		NA	NA	NA	NA	NA	NA	NA
AHV84123.1	tegument protein TRS1 	Human herpesvirus 5	395.4		NA	NA	NA	NA	NA	NA	NA
AKI19590.1	tegument protein TRS1 	Human herpesvirus 5	395.1		NA	NA	NA	NA	NA	NA	NA
AGL96760.1	tegument protein TRS1 	Human herpesvirus 5	394.5		NA	NA	NA	NA	NA	NA	NA
AHJ82722.1	tegument protein TRS1 	Human herpesvirus 5	394.2		NA	NA	NA	NA	NA	NA	NA
AKI21096.1	tegument protein TRS1 	Human herpesvirus 5	391.2		NA	NA	NA	NA	NA	NA	NA
AKI14576.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AKI26497.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AKI26159.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AMO64679.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AKI09227.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AKI16415.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AKI17415.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
AKI22429.1	tegument protein TRS1 	Human herpesvirus 5	390.1		NA	NA	NA	NA	NA	NA	NA
ACZ80082.1	tegument protein TRS1 	Human herpesvirus 5	390.0		NA	NA	NA	NA	NA	NA	NA
AHB20140.1	tegument protein TRS1 	Human herpesvirus 5	390.0		NA	NA	NA	NA	NA	NA	NA
AKI10068.1	tegument protein TRS1 	Human herpesvirus 5	390.0		NA	NA	NA	NA	NA	NA	NA
AKI12569.1	tegument protein TRS1 	Human herpesvirus 5	390.0		NA	NA	NA	NA	NA	NA	NA
YP_081619.1	tegument protein TRS1 	Human herpesvirus 5	390.0		NA	NA	NA	NA	NA	NA	NA
AKI21930.1	tegument protein TRS1 	Human herpesvirus 5	390.0		NA	NA	NA	NA	NA	NA	NA
ACZ80247.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AHJ84911.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AKI11239.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AFR54989.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AKI12237.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AKI13571.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AKI14744.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AKI18249.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AHJ82050.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AKI22597.1	tegument protein TRS1 	Human herpesvirus 5	389.9		NA	NA	NA	NA	NA	NA	NA
AIC80757.1	tegument protein TRS1 	Human herpesvirus 5	389.8		NA	NA	NA	NA	NA	NA	NA
AKI09395.1	tegument protein TRS1 	Human herpesvirus 5	389.6		NA	NA	NA	NA	NA	NA	NA
AKI23265.1	tegument protein TRS1 	Human herpesvirus 5	389.5		NA	NA	NA	NA	NA	NA	NA
AHB19475.1	tegument protein TRS1 	Human herpesvirus 5	389.5		NA	NA	NA	NA	NA	NA	NA
AHJ85588.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
AKI13402.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
ACT82007.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
AKI10906.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
AFR55990.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
AHJ83058.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
AKI15747.1	tegument protein TRS1 	Human herpesvirus 5	389.4		NA	NA	NA	NA	NA	NA	NA
ACS92261.1	tegument protein TRS1 	Human herpesvirus 5	389.3		NA	NA	NA	NA	NA	NA	NA
AIC80254.1	tegument protein TRS1 	Human herpesvirus 5	389.3		NA	NA	NA	NA	NA	NA	NA
AKI11073.1	tegument protein TRS1 	Human herpesvirus 5	389.3		NA	NA	NA	NA	NA	NA	NA
AKI24302.1	tegument protein TRS1 	Human herpesvirus 5	389.2		NA	NA	NA	NA	NA	NA	NA
AKI13739.1	tegument protein TRS1 	Human herpesvirus 5	389.2		NA	NA	NA	NA	NA	NA	NA
AKI25147.1	tegument protein TRS1 	Human herpesvirus 5	389.2		NA	NA	NA	NA	NA	NA	NA
AKI11572.1	tegument protein TRS1 	Human herpesvirus 5	389.1		NA	NA	NA	NA	NA	NA	NA
ACL51237.1	tegument protein TRS1 	Human herpesvirus 5	389.0		NA	NA	NA	NA	NA	NA	NA
AKI11901.1	tegument protein TRS1 	Human herpesvirus 5	389.0		NA	NA	NA	NA	NA	NA	NA
AKI19923.1	tegument protein TRS1 	Human herpesvirus 5	389.0		NA	NA	NA	NA	NA	NA	NA
AMD82483.1	tegument protein TRS1 	synthetic construct	389.0	32630	NA	NA	NA	NA	NA	NA	synthetic construct
P09695.1	RecName: Full=Protein HHLF1CAA35269.1 HCMVTRS1 	Human herpesvirus 5	389.0		NA	NA	NA	NA	NA	NA	NA
AKI22264.1	tegument protein TRS1 	Human herpesvirus 5	389.0		NA	NA	NA	NA	NA	NA	NA
AKI09731.1	tegument protein TRS1 	Human herpesvirus 5	388.9		NA	NA	NA	NA	NA	NA	NA
AKI13233.1	tegument protein TRS1 	Human herpesvirus 5	388.9		NA	NA	NA	NA	NA	NA	NA
AKI11406.1	tegument protein TRS1 	Human herpesvirus 5	388.9		NA	NA	NA	NA	NA	NA	NA
AHB19975.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AHJ86090.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI09563.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AFR55321.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AHJ83566.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AHJ84404.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI13067.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI17916.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI19086.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI08388.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI17748.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AKI21265.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AFR56158.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AHJ82555.1	tegument protein TRS1 	Human herpesvirus 5	388.8		NA	NA	NA	NA	NA	NA	NA
AFR56325.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
ADV04488.1	tegument protein TR1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
AKI07719.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
AKI23431.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
AHJ84742.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
ACU83789.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
AKI14072.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
AKI24978.1	tegument protein TRS1 	Human herpesvirus 5	388.7		NA	NA	NA	NA	NA	NA	NA
ACM48120.1	tegument protein TRS1 	Human herpesvirus 5	388.6		NA	NA	NA	NA	NA	NA	NA
AKI15078.1	tegument protein TRS1 	Human herpesvirus 5	388.6		NA	NA	NA	NA	NA	NA	NA
AND81563.1	tegument protein TRS1 	Human herpesvirus 5	388.6		NA	NA	NA	NA	NA	NA	NA
AKI08891.1	tegument protein TRS1 	Human herpesvirus 5	388.6		NA	NA	NA	NA	NA	NA	NA
AKI25992.1	tegument protein TRS1 	Human herpesvirus 5	388.6		NA	NA	NA	NA	NA	NA	NA
AKI22932.1	tegument protein TRS1 	Human herpesvirus 5	388.6		NA	NA	NA	NA	NA	NA	NA
AFR55489.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI12402.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI12735.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI15914.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
ADD39185.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI18081.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI25656.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI25824.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AMO64511.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI15414.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AKI10236.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
AFR55655.1	tegument protein TRS1 	Human herpesvirus 5	388.5		NA	NA	NA	NA	NA	NA	NA
